name,date,value,source
WD_YVI,2023Q4,112.511514182,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2024Q1,113.011722866,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2024Q2,113.51218584,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2024Q3,114.213209552,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2024Q4,114.738912162,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2025Q1,115.062339965,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2025Q2,115.620700712,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2025Q3,116.346467229,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2025Q4,116.619413347,OECD QNA OECD計 実質GDP IX/LR（代理）
WD_YVI,2026Q1,117.052259586,OECD QNA OECD計 実質GDP IX/LR（代理）
