cat01_code,cat01_name,cat02_code,cat02_name,value,unit
0503100,201404,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,106.6,
0503100,201404,4300003000,4300003000 <旧特掲>石油化学製品,91.5,
0503300,201405,1100000000,1100000000 製造工業,104.5,
0503300,201405,1101000000,1101000000 鉄鋼・非鉄金属工業,103.9,
0503300,201405,1101100000,1101100000 鉄鋼業,104.5,
0503300,201405,1101200000,1101200000 非鉄金属工業,102.4,
0503300,201405,1102000000,1102000000 金属製品工業,96.6,
0503300,201405,1103000000,1103000000 生産用機械工業,103.5,
0503300,201405,1104000000,1104000000 汎用・業務用機械工業,108.7,
0503300,201405,1105000000,1105000000 電子部品・デバイス工業,100,
0503300,201405,1106000000,1106000000 電気・情報通信機械工業,110.4,
0503300,201405,1106100000,1106100000 電気機械工業,106.4,
0503300,201405,1106200000,1106200000 情報通信機械工業,118.1,
0503300,201405,1107000000,1107000000 輸送機械工業,113.8,
0503300,201405,1108000000,1108000000 窯業・土石製品工業,104.5,
0503300,201405,1109000000,1109000000 化学工業,93.5,
0503300,201405,1111000000,1111000000 石油・石炭製品工業,98.2,
0503300,201405,1113000000,1113000000 パルプ・紙・紙加工品工業,101.5,
0503300,201405,1115000000,1115000000 その他工業,103.5,
0503300,201405,1115100000,1115100000 繊維工業,102.5,
0503300,201405,1115600000,1115600000 その他製品工業,104.4,
0503300,201405,4100100000,4100100000 機械工業,108.6,
0503300,201405,4100200000,4100200000 製造工業（除．機械工業）,99.3,
0503300,201405,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,105.7,
0503300,201405,4300001000,4300001000 <旧特掲>家庭用電気製品,104.4,
0503300,201405,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,113.9,
0503300,201405,4300003000,4300003000 <旧特掲>石油化学製品,90.2,
0503500,201406,1100000000,1100000000 製造工業,101.8,
0503500,201406,1101000000,1101000000 鉄鋼・非鉄金属工業,103.2,
0503500,201406,1101100000,1101100000 鉄鋼業,104.6,
0503500,201406,1101200000,1101200000 非鉄金属工業,100.4,
0503500,201406,1102000000,1102000000 金属製品工業,95.3,
0503500,201406,1103000000,1103000000 生産用機械工業,102.5,
0503500,201406,1104000000,1104000000 汎用・業務用機械工業,104.5,
0503500,201406,1105000000,1105000000 電子部品・デバイス工業,98.3,
0503500,201406,1106000000,1106000000 電気・情報通信機械工業,105.5,
0503500,201406,1106100000,1106100000 電気機械工業,103,
0503500,201406,1106200000,1106200000 情報通信機械工業,111.3,
0503500,201406,1107000000,1107000000 輸送機械工業,106.9,
0503500,201406,1108000000,1108000000 窯業・土石製品工業,102.9,
0503500,201406,1109000000,1109000000 化学工業,92.5,
0503500,201406,1111000000,1111000000 石油・石炭製品工業,91.3,
0503500,201406,1113000000,1113000000 パルプ・紙・紙加工品工業,98.8,
0503500,201406,1115000000,1115000000 その他工業,103,
0503500,201406,1115100000,1115100000 繊維工業,101.4,
0503500,201406,1115600000,1115600000 その他製品工業,104.2,
0503500,201406,4100100000,4100100000 機械工業,104.4,
0503500,201406,4100200000,4100200000 製造工業（除．機械工業）,97.7,
0503500,201406,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,103.5,
0503500,201406,4300001000,4300001000 <旧特掲>家庭用電気製品,97.9,
0503500,201406,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,106.9,
0503500,201406,4300003000,4300003000 <旧特掲>石油化学製品,88.9,
0503700,201407,1100000000,1100000000 製造工業,101.1,
0503700,201407,1101000000,1101000000 鉄鋼・非鉄金属工業,103.5,
0503700,201407,1101100000,1101100000 鉄鋼業,104.9,
0503700,201407,1101200000,1101200000 非鉄金属工業,100.2,
0503700,201407,1102000000,1102000000 金属製品工業,95,
0503700,201407,1103000000,1103000000 生産用機械工業,103.4,
0503700,201407,1104000000,1104000000 汎用・業務用機械工業,106.6,
0503700,201407,1105000000,1105000000 電子部品・デバイス工業,100.3,
0503700,201407,1106000000,1106000000 電気・情報通信機械工業,100.7,
0503700,201407,1106100000,1106100000 電気機械工業,99.2,
0503700,201407,1106200000,1106200000 情報通信機械工業,102.7,
0503700,201407,1107000000,1107000000 輸送機械工業,104.1,
0503700,201407,1108000000,1108000000 窯業・土石製品工業,102.3,
0503700,201407,1109000000,1109000000 化学工業,92.5,
0503700,201407,1111000000,1111000000 石油・石炭製品工業,98.6,
0503700,201407,1113000000,1113000000 パルプ・紙・紙加工品工業,99.7,
0503700,201407,1115000000,1115000000 その他工業,103.6,
0503700,201407,1115100000,1115100000 繊維工業,102,
0503700,201407,1115600000,1115600000 その他製品工業,104.8,
0503700,201407,4100100000,4100100000 機械工業,103.1,
0503700,201407,4100200000,4100200000 製造工業（除．機械工業）,98.1,
0503700,201407,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,104.8,
0503700,201407,4300001000,4300001000 <旧特掲>家庭用電気製品,94.9,
0503700,201407,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,104,
0503700,201407,4300003000,4300003000 <旧特掲>石油化学製品,88.9,
0503900,201408,1100000000,1100000000 製造工業,100.8,
0503900,201408,1101000000,1101000000 鉄鋼・非鉄金属工業,103.5,
0503900,201408,1101100000,1101100000 鉄鋼業,105.1,
0503900,201408,1101200000,1101200000 非鉄金属工業,100,
0503900,201408,1102000000,1102000000 金属製品工業,97.1,
0503900,201408,1103000000,1103000000 生産用機械工業,100.8,
0503900,201408,1104000000,1104000000 汎用・業務用機械工業,106.9,
0503900,201408,1105000000,1105000000 電子部品・デバイス工業,100.6,
0503900,201408,1106000000,1106000000 電気・情報通信機械工業,98.7,
0503900,201408,1106100000,1106100000 電気機械工業,98.3,
0503900,201408,1106200000,1106200000 情報通信機械工業,102.4,
0503900,201408,1107000000,1107000000 輸送機械工業,103,
0503900,201408,1108000000,1108000000 窯業・土石製品工業,101.8,
0503900,201408,1109000000,1109000000 化学工業,95.5,
0503900,201408,1111000000,1111000000 石油・石炭製品工業,99.5,
0503900,201408,1113000000,1113000000 パルプ・紙・紙加工品工業,99.9,
0503900,201408,1115000000,1115000000 その他工業,101.8,
0503900,201408,1115100000,1115100000 繊維工業,99,
0503900,201408,1115600000,1115600000 その他製品工業,104.1,
0503900,201408,4100100000,4100100000 機械工業,101.5,
0503900,201408,4100200000,4100200000 製造工業（除．機械工業）,99.4,
0503900,201408,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,103.3,
0503900,201408,4300001000,4300001000 <旧特掲>家庭用電気製品,85.9,
0503900,201408,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,102.8,
0503900,201408,4300003000,4300003000 <旧特掲>石油化学製品,93.3,
0504100,201409,1100000000,1100000000 製造工業,102.3,
0504100,201409,1101000000,1101000000 鉄鋼・非鉄金属工業,103.9,
0504100,201409,1101100000,1101100000 鉄鋼業,105.1,
0504100,201409,1101200000,1101200000 非鉄金属工業,101.7,
0504100,201409,1102000000,1102000000 金属製品工業,97.1,
0504100,201409,1103000000,1103000000 生産用機械工業,104.9,
0504100,201409,1104000000,1104000000 汎用・業務用機械工業,108.3,
0504100,201409,1105000000,1105000000 電子部品・デバイス工業,103.4,
0504100,201409,1106000000,1106000000 電気・情報通信機械工業,102.7,
0504100,201409,1106100000,1106100000 電気機械工業,101.3,
0504100,201409,1106200000,1106200000 情報通信機械工業,106.3,
0504100,201409,1107000000,1107000000 輸送機械工業,103.6,
0504100,201409,1108000000,1108000000 窯業・土石製品工業,102.2,
0504100,201409,1109000000,1109000000 化学工業,94,
0504100,201409,1111000000,1111000000 石油・石炭製品工業,102.4,
0504100,201409,1113000000,1113000000 パルプ・紙・紙加工品工業,99.5,
0504100,201409,1115000000,1115000000 その他工業,103.4,
0504100,201409,1115100000,1115100000 繊維工業,101.7,
0504100,201409,1115600000,1115600000 その他製品工業,105,
0504100,201409,4100100000,4100100000 機械工業,104.7,
0504100,201409,4100200000,4100200000 製造工業（除．機械工業）,98.9,
0504100,201409,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,106,
0504100,201409,4300001000,4300001000 <旧特掲>家庭用電気製品,89.6,
0504100,201409,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,103.5,
0504100,201409,4300003000,4300003000 <旧特掲>石油化学製品,91.6,
0504300,201410,1100000000,1100000000 製造工業,102.2,
0504300,201410,1101000000,1101000000 鉄鋼・非鉄金属工業,104.2,
0504300,201410,1101100000,1101100000 鉄鋼業,105.6,
0504300,201410,1101200000,1101200000 非鉄金属工業,101.1,
0504300,201410,1102000000,1102000000 金属製品工業,98.3,
0504300,201410,1103000000,1103000000 生産用機械工業,102.7,
0504300,201410,1104000000,1104000000 汎用・業務用機械工業,109,
0504300,201410,1105000000,1105000000 電子部品・デバイス工業,103.3,
0504300,201410,1106000000,1106000000 電気・情報通信機械工業,107.8,
0504300,201410,1106100000,1106100000 電気機械工業,108.1,
0504300,201410,1106200000,1106200000 情報通信機械工業,105.8,
0504300,201410,1107000000,1107000000 輸送機械工業,102.8,
0504300,201410,1108000000,1108000000 窯業・土石製品工業,98.7,
0504300,201410,1109000000,1109000000 化学工業,96.5,
0504300,201410,1111000000,1111000000 石油・石炭製品工業,102.3,
0504300,201410,1113000000,1113000000 パルプ・紙・紙加工品工業,98.3,
0504300,201410,1115000000,1115000000 その他工業,103.4,
0504300,201410,1115100000,1115100000 繊維工業,101.3,
0504300,201410,1115600000,1115600000 その他製品工業,104.6,
0504300,201410,4100100000,4100100000 機械工業,104.1,
0504300,201410,4100200000,4100200000 製造工業（除．機械工業）,99.7,
0504300,201410,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,105.5,
0504300,201410,4300001000,4300001000 <旧特掲>家庭用電気製品,96.5,
0504300,201410,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,102.6,
0504300,201410,4300003000,4300003000 <旧特掲>石油化学製品,94.9,
0504500,201411,1100000000,1100000000 製造工業,101.3,
0504500,201411,1101000000,1101000000 鉄鋼・非鉄金属工業,103,
0504500,201411,1101100000,1101100000 鉄鋼業,104.1,
0504500,201411,1101200000,1101200000 非鉄金属工業,100.9,
0504500,201411,1102000000,1102000000 金属製品工業,95.9,
0504500,201411,1103000000,1103000000 生産用機械工業,101.1,
0504500,201411,1104000000,1104000000 汎用・業務用機械工業,107,
0504500,201411,1105000000,1105000000 電子部品・デバイス工業,102.7,
0504500,201411,1106000000,1106000000 電気・情報通信機械工業,103.3,
0504500,201411,1106100000,1106100000 電気機械工業,103.3,
0504500,201411,1106200000,1106200000 情報通信機械工業,103.3,
0504500,201411,1107000000,1107000000 輸送機械工業,100.6,
0504500,201411,1108000000,1108000000 窯業・土石製品工業,101.3,
0504500,201411,1109000000,1109000000 化学工業,97,
0504500,201411,1111000000,1111000000 石油・石炭製品工業,101.7,
0504500,201411,1113000000,1113000000 パルプ・紙・紙加工品工業,100.5,
0504500,201411,1115000000,1115000000 その他工業,102.1,
0504500,201411,1115100000,1115100000 繊維工業,98.4,
0504500,201411,1115600000,1115600000 その他製品工業,103.8,
0504500,201411,4100100000,4100100000 機械工業,102.3,
0504500,201411,4100200000,4100200000 製造工業（除．機械工業）,99.5,
0504500,201411,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,103.9,
0504500,201411,4300001000,4300001000 <旧特掲>家庭用電気製品,93.7,
0504500,201411,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,100.5,
0504500,201411,4300003000,4300003000 <旧特掲>石油化学製品,96.1,
0504700,201412,1100000000,1100000000 製造工業,101.2,
0504700,201412,1101000000,1101000000 鉄鋼・非鉄金属工業,101.9,
0504700,201412,1101100000,1101100000 鉄鋼業,102.4,
0504700,201412,1101200000,1101200000 非鉄金属工業,100.1,
0504700,201412,1102000000,1102000000 金属製品工業,96.6,
0504700,201412,1103000000,1103000000 生産用機械工業,100.1,
0504700,201412,1104000000,1104000000 汎用・業務用機械工業,107.9,
0504700,201412,1105000000,1105000000 電子部品・デバイス工業,103.9,
0504700,201412,1106000000,1106000000 電気・情報通信機械工業,102.8,
0504700,201412,1106100000,1106100000 電気機械工業,100.1,
0504700,201412,1106200000,1106200000 情報通信機械工業,109.3,
0504700,201412,1107000000,1107000000 輸送機械工業,101.2,
0504700,201412,1108000000,1108000000 窯業・土石製品工業,101.6,
0504700,201412,1109000000,1109000000 化学工業,97.3,
0504700,201412,1111000000,1111000000 石油・石炭製品工業,101.8,
0504700,201412,1113000000,1113000000 パルプ・紙・紙加工品工業,101.1,
0504700,201412,1115000000,1115000000 その他工業,101.5,
0504700,201412,1115100000,1115100000 繊維工業,99.4,
0504700,201412,1115600000,1115600000 その他製品工業,102.7,
0504700,201412,4100100000,4100100000 機械工業,102.6,
0504700,201412,4100200000,4100200000 製造工業（除．機械工業）,99.5,
0504700,201412,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,103.8,
0504700,201412,4300001000,4300001000 <旧特掲>家庭用電気製品,93,
0504700,201412,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,101.1,
0504700,201412,4300003000,4300003000 <旧特掲>石油化学製品,95.6,
0504900,201501,1100000000,1100000000 製造工業,103.1,
0504900,201501,1101000000,1101000000 鉄鋼・非鉄金属工業,101.9,
0504900,201501,1101100000,1101100000 鉄鋼業,102.2,
0504900,201501,1101200000,1101200000 非鉄金属工業,101.2,
0504900,201501,1102000000,1102000000 金属製品工業,99.6,
0504900,201501,1103000000,1103000000 生産用機械工業,105.9,
0504900,201501,1104000000,1104000000 汎用・業務用機械工業,105.8,
0504900,201501,1105000000,1105000000 電子部品・デバイス工業,107.4,
0504900,201501,1106000000,1106000000 電気・情報通信機械工業,103.1,
0504900,201501,1106100000,1106100000 電気機械工業,102.2,
0504900,201501,1106200000,1106200000 情報通信機械工業,104.9,
0504900,201501,1107000000,1107000000 輸送機械工業,101.9,
0504900,201501,1108000000,1108000000 窯業・土石製品工業,100.9,
0504900,201501,1109000000,1109000000 化学工業,97.6,
0504900,201501,1111000000,1111000000 石油・石炭製品工業,102.2,
0504900,201501,1113000000,1113000000 パルプ・紙・紙加工品工業,99.6,
0504900,201501,1115000000,1115000000 その他工業,102.5,
0504900,201501,1115100000,1115100000 繊維工業,101.7,
0504900,201501,1115600000,1115600000 その他製品工業,103.3,
0504900,201501,4100100000,4100100000 機械工業,104.6,
