scenario,variable,year,value_repro,value_paper,diff
1,IFPV,2020,-0.3816600826902661,-0.38,-0.0016600826902660737
1,IG,2018,20.076254925611472,20.08,-0.003745074388525893
1,IG,2019,19.738383361831467,19.74,-0.0016166381685316367
1,IG,2020,18.128629150573623,18.13,-0.0013708494263759974
1,IGV,2018,20.363925781352776,20.36,0.00392578135277688
1,IGV,2019,20.396899696445313,20.4,-0.0031003035546852686
1,IGV,2020,19.18950918188213,19.2,-0.010490818117869338
1,IHP,2018,0.1991915547203571,0.2,-0.0008084452796429109
1,IHP,2019,0.4254265123376455,0.44,-0.0145734876623545
1,IHP,2020,0.41520456595838806,0.44,-0.02479543404161194
1,IHPV,2018,0.21191352054344414,0.22,-0.008086479456555856
1,IHPV,2019,0.6600493881364022,0.68,-0.01995061186359781
1,IHPV,2020,0.9622920102735355,0.99,-0.027707989726464488
1,KFP,2018,-0.00745891396614351,-0.01,0.0025410860338564902
1,KFP,2019,-0.05571471881914147,-0.06,0.0042852811808585245
1,KFP,2020,-0.16617561945398152,-0.17,0.0038243805460184965
1,KG,2018,0.4407852861829653,0.44,0.0007852861829653057
1,KG,2019,1.1230865342315322,1.12,0.0030865342315320454
1,KG,2020,1.7507329748730427,1.75,0.000732974873042691
1,KHP,2018,0.005032429006851524,0.01,-0.004967570993148476
1,KHP,2019,0.02281175800770141,0.02,0.00281175800770141
1,KHP,2020,0.04331056109704301,0.05,-0.006689438902956993
1,LE,2018,0.2281869039784279,0.24,-0.0118130960215721
1,LE,2019,0.2399650761678196,0.26,-0.020034923832180418
1,LE,2020,0.18137306398233188,0.21,-0.02862693601766811
1,LF,2018,0.19520263966535945,0.21,-0.014797360334640547
1,LF,2019,0.19488828845753425,0.22,-0.025111711542465748
1,LF,2020,0.13396307176464228,0.17,-0.03603692823535773
1,LH,2018,0.2921330539845335,0.29,0.002133053984533506
1,LH,2019,0.29515278470408357,0.3,-0.004847215295916418
1,LH,2020,0.2539377828349343,0.27,-0.01606221716506573
1,M2CD,2018,0.6968323872036497,0.7,-0.00316761279635025
1,M2CD,2019,0.5903925340413452,0.6,-0.009607465958654804
