scenario,variable,year,value_repro,value_paper,diff
1,IHPV,2020,2.422628520894116,0.99,1.4326285208941159
1,KFP,2018,-0.00769511533226519,-0.01,0.0023048846677348103
1,KFP,2019,-0.057342545362285,-0.06,0.0026574546377149955
1,KFP,2020,-0.1690551027445225,-0.17,0.0009448972554775004
1,KG,2018,0.4409385468605975,0.44,0.0009385468605975222
1,KG,2019,1.1231704230532102,1.12,0.0031704230532101363
1,KG,2020,1.7513806974051749,1.75,0.00138069740517488
1,KHP,2018,0.006677921425407574,0.01,-0.0033220785745924266
1,KHP,2019,0.046448757760181314,0.02,0.026448757760181314
1,KHP,2020,0.12473160573244213,0.05,0.07473160573244213
1,LE,2018,0.2575556452221961,0.24,0.017555645222196103
1,LE,2019,0.31392962205654684,0.26,0.05392962205654683
1,LE,2020,0.28782897194004065,0.21,0.07782897194004065
1,LF,2018,0.22490199454644477,0.21,0.01490199454644478
1,LF,2019,0.26756853701138117,0.22,0.04756853701138117
1,LF,2020,0.2366579527667778,0.17,0.0666579527667778
1,LH,2018,0.22789521583193584,0.29,-0.06210478416806414
1,LH,2019,0.11299070707803671,0.3,-0.18700929292196328
1,LH,2020,0.03279014414894754,0.27,-0.23720985585105248
1,M2CD,2018,0.6840966345460553,0.7,-0.015903365453944662
1,M2CD,2019,0.5932186855920618,0.6,-0.006781314407938166
1,M2CD,2020,0.7876033377072933,0.78,0.007603337707293267
1,MGS,2018,0.4459987930474141,0.39,0.055998793047414064
1,MGS,2019,1.0031710198611876,0.86,0.14317101986118763
1,MGS,2020,1.0829431895036545,0.91,0.1729431895036545
1,MGSV,2018,0.4143662664000902,0.37,0.044366266400090226
1,MGSV,2019,0.8987427292034889,0.77,0.12874272920348884
1,MGSV,2020,0.912760813867558,0.77,0.142760813867558
1,NIV,2018,1.4672524257241193,1.47,-0.002747574275880682
1,NIV,2019,1.5725065280936257,1.59,-0.017493471906374403
1,NIV,2020,1.5295181966811344,1.53,-0.00048180331886560346
1,PCP,2018,0.021788150757062752,0.02,0.0017881507570627515
1,PCP,2019,0.21963510688052246,0.22,-0.000364893119477544
1,PCP,2020,0.4928682693348063,0.51,-0.01713173066519369
1,PERR,2018,-0.648886880724068,-0.71,0.06111311927593199
1,PERR,2019,-1.5778980233399862,-1.77,0.19210197666001383
1,PERR,2020,-2.817073581652793,-3.3,0.4829264183472066
1,PGDP,2018,0.09272638323529203,0.09,0.0027263832352920347
1,PGDP,2019,0.3147790665913419,0.31,0.004779066591341918
1,PGDP,2020,0.6013502567386086,0.59,0.011350256738608677
1,PIFP,2018,0.25643103615914375,0.26,-0.003568963840856254
1,PIFP,2019,0.5018533755365595,0.55,-0.048146624463440535
1,PIFP,2020,0.7532751900660495,0.85,-0.0967248099339505
1,PIHP,2018,0.011727212960885303,0.01,0.0017272129608853024
1,PIHP,2019,0.22676828437985797,0.23,-0.003231715620142045
1,PIHP,2020,0.5245012863133613,0.54,-0.015498713686638688
